"ensembl_gene_id"	"external_gene_name"	"mmusculus_homolog_ensembl_gene"	"mmusculus_homolog_associated_gene_name"	"mmusculus_homolog_perc_id"	"mmusculus_homolog_perc_id_r1"	"mmusculus_homolog_orthology_confidence"	"mmusculus_homolog_goc_score"	"Mean"
"7474"	"ENSG00000164458"	"TBXT"	"ENSMUSG00000062327"	"T"	91.4943	91.2844	1	100	91.38935
"34404"	"ENSG00000146399"	"TAAR1"	"ENSMUSG00000056379"	"Taar1"	74.3363	75.9036	1	100	75.11995
"34398"	"ENSG00000146378"	"TAAR2"	"ENSMUSG00000059763"	"Taar2"	84.3305	87.3156	1	100	85.82305
"34253"	"ENSG00000135569"	"TAAR5"	"ENSMUSG00000069706"	"Taar5"	86.6469	86.6469	1	75	86.6469
"34203"	"ENSG00000237110"	"TAAR9"	"ENSMUSG00000037424"	"Taar9"	86.7816	86.7816	1	75	86.7816
"13923"	"ENSG00000100324"	"TAB1"	"ENSMUSG00000022414"	"Tab1"	97.2222	97.6096	1	100	97.4159
"19070"	"ENSG00000055208"	"TAB2"	"ENSMUSG00000015755"	"Tab2"	94.6609	94.6609	1	100	94.6609
"28959"	"ENSG00000157625"	"TAB3"	"ENSMUSG00000035476"	"Tab3"	95.3652	94.8324	1	100	95.0988
"33454"	"ENSG00000006128"	"TAC1"	"ENSMUSG00000061762"	"Tac1"	95.3488	94.6154	1	75	94.9821
"38337"	"ENSG00000166863"	"TAC3"	"ENSMUSG00000025400"	"Tac2"	61.9835	64.6552	1	100	63.31935
"28176"	"ENSG00000176358"	"TAC4"	"ENSMUSG00000020872"	"Tac4"	49.5575	43.75	0	100	46.65375
"19642"	"ENSG00000147526"	"TACC1"	"ENSMUSG00000065954"	"Tacc1"	74.0373	76.8041	1	100	75.4207
"45500"	"ENSG00000138162"	"TACC2"	"ENSMUSG00000030852"	"Tacc2"	59.7354	61.1671	1	100	60.45125
"34488"	"ENSG00000013810"	"TACC3"	"ENSMUSG00000037313"	"Tacc3"	38.3055	50.3925	0	75	44.349
"26210"	"ENSG00000136463"	"TACO1"	"ENSMUSG00000001983"	"Taco1"	77.1044	77.8912	1	100	77.4978
"45143"	"ENSG00000115353"	"TACR1"	"ENSMUSG00000030043"	"Tacr1"	94.5946	94.5946	1	100	94.5946
"35542"	"ENSG00000075073"	"TACR2"	"ENSMUSG00000020081"	"Tacr2"	82.1608	85.1562	1	100	83.6585
"50276"	"ENSG00000169836"	"TACR3"	"ENSMUSG00000028172"	"Tacr3"	86.0215	88.4956	1	100	87.25855
"8237"	"ENSG00000184292"	"TACSTD2"	"ENSMUSG00000051397"	"Tacstd2"	76.7802	78.2334	1	0	77.5068
"61359"	"ENSG00000152382"	"TADA1"	"ENSMUSG00000026563"	"Tada1"	95.5224	95.5224	1	100	95.5224
"29298"	"ENSG00000276234"	"TADA2A"	"ENSMUSG00000018651"	"Tada2a"	97.0655	97.0655	1	75	97.0655
"47413"	"ENSG00000173011"	"TADA2B"	"ENSMUSG00000029196"	"Tada2b"	99.2857	99.2857	1	100	99.2857
"22428"	"ENSG00000171148"	"TADA3"	"ENSMUSG00000048930"	"Tada3"	99.0741	99.0741	1	100	99.0741
"34805"	"ENSG00000147133"	"TAF1"	"ENSMUSG00000031314"	"Taf1"	95.7256	95.8267	1	100	95.77615
"28594"	"ENSG00000166337"	"TAF10"	"ENSMUSG00000043866"	"Taf10"	91.7431	91.7431	1	100	91.7431
"53133"	"ENSG00000064995"	"TAF11"	"ENSMUSG00000024218"	"Taf11"	86.7299	86.7299	1	100	86.7299
"25658"	"ENSG00000120656"	"TAF12"	"ENSMUSG00000028899"	"Taf12"	96.2733	96.2733	1	75	96.2733
"38806"	"ENSG00000197780"	"TAF13"	"ENSMUSG00000048100"	"Taf13"	100	100	1	100	100
"26564"	"ENSG00000270647"	"TAF15"	"ENSMUSG00000020680"	"Taf15"	89.1892	94.7935	1	0	91.99135
"68385"	"ENSG00000143498"	"TAF1A"	"ENSMUSG00000072258"	"Taf1a"	78.2222	77.7042	1	100	77.9632
"12791"	"ENSG00000115750"	"TAF1B"	"ENSMUSG00000059669"	"Taf1b"	73.9796	74.2321	1	100	74.10585
"47210"	"ENSG00000103168"	"TAF1C"	"ENSMUSG00000031832"	"Taf1c"	63.2911	65.7895	1	100	64.5403
"13845"	"ENSG00000166012"	"TAF1D"	"ENSMUSG00000031939"	"Taf1d"	54.6763	47.205	0	100	50.94065
"60875"	"ENSG00000064313"	"TAF2"	"ENSMUSG00000037343"	"Taf2"	94.7456	94.8247	1	100	94.78515
"46761"	"ENSG00000165632"	"TAF3"	"ENSMUSG00000025782"	"Taf3"	85.8988	85.6223	1	100	85.76055
"37103"	"ENSG00000130699"	"TAF4"	"ENSMUSG00000039117"	"Taf4"	82.3963	85.7965	1	100	84.0964
"22782"	"ENSG00000141384"	"TAF4B"	"ENSMUSG00000054321"	"Taf4b"	78.0854	79.1813	1	100	78.63335
"25148"	"ENSG00000148835"	"TAF5"	"ENSMUSG00000025049"	"Taf5"	96.875	96.7541	1	100	96.81455
"66838"	"ENSG00000135801"	"TAF5L"	"ENSMUSG00000038697"	"Taf5l"	93.3786	93.3786	1	100	93.3786
"68675"	"ENSG00000106290"	"TAF6"	"ENSMUSG00000036980"	"Taf6"	92.577	97.4926	1	100	95.0348
"60201"	"ENSG00000162227"	"TAF6L"	"ENSMUSG00000003680"	"Taf6l"	92.7653	92.6164	1	75	92.69085
"18866"	"ENSG00000178913"	"TAF7"	"ENSMUSG00000051316"	"Taf7"	92.5501	94.7214	1	75	93.63575
"36769"	"ENSG00000102387"	"TAF7L"	"ENSMUSG00000009596"	"Taf7l"	48.4848	47.5584	0	100	48.0216
"18993"	"ENSG00000137413"	"TAF8"	"ENSMUSG00000023980"	"Taf8"	93.871	94.4805	1	100	94.17575
"28827"	"ENSG00000273841"	"TAF9"	"ENSMUSG00000052293"	"Taf9"	94.697	94.697	1	100	94.697
"66775"	"ENSG00000187325"	"TAF9B"	"ENSMUSG00000047242"	"Taf9b"	90.0398	77.1331	1	100	83.58645
"37573"	"ENSG00000164691"	"TAGAP"	"ENSMUSG00000033450"	"Tagap"	67.0315	68.6274	0	50	67.82945
"24696"	"ENSG00000149591"	"TAGLN"	"ENSMUSG00000032085"	"Tagln"	97.0149	97.0149	1	100	97.0149
"68856"	"ENSG00000158710"	"TAGLN2"	"ENSMUSG00000026547"	"Tagln2"	87.2727	96.4824	1	100	91.87755
"48367"	"ENSG00000144834"	"TAGLN3"	"ENSMUSG00000022658"	"Tagln3"	98.4925	98.4925	1	100	98.4925
"27021"	"ENSG00000162367"	"TAL1"	"ENSMUSG00000028717"	"Tal1"	90.9366	91.4894	1	100	91.213
"53877"	"ENSG00000186051"	"TAL2"	"ENSMUSG00000028417"	"Tal2"	86.1111	86.1111	1	100	86.1111
"40462"	"ENSG00000177156"	"TALDO1"	"ENSMUSG00000025503"	"Taldo1"	94.362	94.362	1	75	94.362
"38486"	"ENSG00000144559"	"TAMM41"	"ENSMUSG00000030316"	"Tamm41"	81.8991	81.8991	1	100	81.8991
"42149"	"ENSG00000115183"	"TANC1"	"ENSMUSG00000035168"	"Tanc1"	89.5218	89.7629	1	100	89.64235
"19848"	"ENSG00000170921"	"TANC2"	"ENSMUSG00000053580"	"Tanc2"	98.3417	98.1444	1	100	98.24305
"36489"	"ENSG00000183597"	"TANGO2"	"ENSMUSG00000013539"	"Tango2"	70.6625	81.1594	1	100	75.91095
"39999"	"ENSG00000103047"	"TANGO6"	"ENSMUSG00000041949"	"Tango6"	81.5357	82.6691	1	100	82.1024
"48574"	"ENSG00000136560"	"TANK"	"ENSMUSG00000064289"	"Tank"	79.5294	75.4464	1	100	77.4879
"60409"	"ENSG00000160551"	"TAOK1"	"ENSMUSG00000017291"	"Taok1"	99.3007	99.3007	1	100	99.3007
"7398"	"ENSG00000149930"	"TAOK2"	"ENSMUSG00000059981"	"Taok2"	92.0648	91.6936	1	100	91.8792
"68023"	"ENSG00000135090"	"TAOK3"	"ENSMUSG00000061288"	"Taok3"	95.5457	95.5457	1	100	95.5457
"30589"	"ENSG00000168394"	"TAP1"	"ENSMUSG00000037321"	"Tap1"	64.9753	72.5138	1	75	68.74455
"31960"	"ENSG00000204267"	"TAP2"	"ENSMUSG00000024339"	"Tap2"	77.1137	75.3561	1	100	76.2349
"51852"	"ENSG00000231925"	"TAPBP"	"ENSMUSG00000024308"	"Tapbp"	65.873	71.2446	1	75	68.5588
"21403"	"ENSG00000139192"	"TAPBPL"	"ENSMUSG00000038213"	"Tapbpl"	64.5299	66.9623	1	100	65.7461
"65051"	"ENSG00000169762"	"TAPT1"	"ENSMUSG00000046985"	"Tapt1"	95.0617	95.5674	1	100	95.31455
"6102"	"ENSG00000059588"	"TARBP1"	"ENSMUSG00000090290"	"Tarbp1"	71.9309	73.8442	1	100	72.88755
"54853"	"ENSG00000139546"	"TARBP2"	"ENSMUSG00000023051"	"Tarbp2"	94.5355	94.7945	1	100	94.665
"8534"	"ENSG00000120948"	"TARDBP"	"ENSMUSG00000041459"	"Tardbp"	96.1353	96.1353	1	100	96.1353
"44056"	"ENSG00000248385"	"TARM1"	"ENSMUSG00000053338"	"Tarm1"	46.2366	44.7917	0	100	45.51415
"62451"	"ENSG00000113407"	"TARS"	"ENSMUSG00000022241"	"Tars"	90.6085	94.8753	1	100	92.7419
"45516"	"ENSG00000143374"	"TARS2"	"ENSMUSG00000028107"	"Tars2"	84.1226	83.5408	1	100	83.8317
"46292"	"ENSG00000185418"	"TARSL2"	"ENSMUSG00000030515"	"Tarsl2"	85.2868	86.5823	1	50	85.93455
"15150"	"ENSG00000173662"	"TAS1R1"	"ENSMUSG00000028950"	"Tas1r1"	73.7218	73.6342	1	100	73.678
"14587"	"ENSG00000179002"	"TAS1R2"	"ENSMUSG00000028738"	"Tas1r2"	69.7259	69.395	1	100	69.56045
"47914"	"ENSG00000169962"	"TAS1R3"	"ENSMUSG00000029072"	"Tas1r3"	72.6526	72.1445	1	100	72.39855
"36196"	"ENSG00000127364"	"TAS2R4"	"ENSMUSG00000037140"	"Tas2r108"	66.5552	67.0034	1	100	66.7793
"65585"	"ENSG00000128519"	"TAS2R16"	"ENSMUSG00000043865"	"Tas2r118"	52.921	51.505	1	100	52.213
"64535"	"ENSG00000169777"	"TAS2R1"	"ENSMUSG00000045267"	"Tas2r119"	50.8361	45.509	0	75	48.17255
"48019"	"ENSG00000221855"	"TAS2R41"	"ENSMUSG00000048284"	"Tas2r126"	68.4039	68.1818	1	75	68.29285
"49285"	"ENSG00000121377"	"TAS2R7"	"ENSMUSG00000054497"	"Tas2r130"	66.9811	68.2692	1	75	67.62515
"51648"	"ENSG00000186136"	"TAS2R42"	"ENSMUSG00000057699"	"Tas2r131"	46.4968	47.0968	0	0	46.7968
"48147"	"ENSG00000185899"	"TAS2R60"	"ENSMUSG00000056203"	"Tas2r135"	56.9182	56.3863	1	100	56.65225
"36194"	"ENSG00000127362"	"TAS2R3"	"ENSMUSG00000052850"	"Tas2r137"	63.924	60.6607	1	100	62.29235
"37241"	"ENSG00000257138"	"TAS2R38"	"ENSMUSG00000058250"	"Tas2r138"	65.4655	65.861	1	100	65.66325
"44545"	"ENSG00000236398"	"TAS2R39"	"ENSMUSG00000047102"	"Tas2r139"	51.4793	54.5455	1	100	53.0124
"44570"	"ENSG00000221937"	"TAS2R40"	"ENSMUSG00000051917"	"Tas2r144"	65.3251	66.1442	1	100	65.73465
"50162"	"ENSG00000089123"	"TASP1"	"ENSMUSG00000039033"	"Tasp1"	94.5238	94.5238	1	100	94.5238
"54409"	"ENSG00000198650"	"TAT"	"ENSMUSG00000001670"	"Tat"	92.0705	92.0705	1	100	92.0705
"48376"	"ENSG00000147687"	"TATDN1"	"ENSMUSG00000050891"	"Tatdn1"	80.1347	90.1515	1	100	85.1431
"22035"	"ENSG00000157014"	"TATDN2"	"ENSMUSG00000056952"	"Tatdn2"	74.3758	72.2861	1	100	73.33095
"7808"	"ENSG00000203705"	"TATDN3"	"ENSMUSG00000026632"	"Tatdn3"	81.8505	78.2313	1	100	80.0409
"15882"	"ENSG00000106052"	"TAX1BP1"	"ENSMUSG00000004535"	"Tax1bp1"	87.199	84.5209	1	100	85.85995
"65455"	"ENSG00000213977"	"TAX1BP3"	"ENSMUSG00000040158"	"Tax1bp3"	99.1936	99.1936	1	100	99.1936
"58047"	"ENSG00000102125"	"TAZ"	"ENSMUSG00000009995"	"Taz"	86.9863	96.5779	1	100	91.7821
"50777"	"ENSG00000166220"	"TBATA"	"ENSMUSG00000020096"	"Tbata"	65.625	58.7786	1	100	62.2018
"38239"	"ENSG00000065882"	"TBC1D1"	"ENSMUSG00000029174"	"Tbc1d1"	89.8116	83.5857	1	100	86.69865
"28607"	"ENSG00000099992"	"TBC1D10A"	"ENSMUSG00000034412"	"Tbc1d10a"	88.932	91.6	1	100	90.266
"45221"	"ENSG00000169221"	"TBC1D10B"	"ENSMUSG00000042492"	"Tbc1d10b"	87.995	89.0977	1	75	88.54635
"49999"	"ENSG00000175463"	"TBC1D10C"	"ENSMUSG00000040247"	"Tbc1d10c"	88.1166	88.5135	1	100	88.31505
"45009"	"ENSG00000108239"	"TBC1D12"	"ENSMUSG00000048720"	"Tbc1d12"	77.0323	85.5301	1	100	81.2812
"26421"	"ENSG00000107021"	"TBC1D13"	"ENSMUSG00000039678"	"Tbc1d13"	97.5	97.5	1	100	97.5
"47416"	"ENSG00000132405"	"TBC1D14"	"ENSMUSG00000029192"	"Tbc1d14"	90.6205	87.9552	1	100	89.28785
"7668"	"ENSG00000121749"	"TBC1D15"	"ENSMUSG00000020130"	"Tbc1d15"	89.0014	91.6543	1	100	90.32785
"52196"	"ENSG00000167291"	"TBC1D16"	"ENSMUSG00000039976"	"Tbc1d16"	88.3963	88.5117	1	100	88.454
"7396"	"ENSG00000104946"	"TBC1D17"	"ENSMUSG00000038520"	"Tbc1d17"	88.7346	89.1473	1	100	88.94095
"57829"	"ENSG00000109680"	"TBC1D19"	"ENSMUSG00000039178"	"Tbc1d19"	97.3384	97.3384	1	100	97.3384
"29253"	"ENSG00000095383"	"TBC1D2"	"ENSMUSG00000039813"	"Tbc1d2"	82.1121	82.6464	1	100	82.37925
"18909"	"ENSG00000125875"	"TBC1D20"	"ENSMUSG00000027465"	"Tbc1d20"	93.0521	93.2836	1	75	93.16785
"63732"	"ENSG00000167139"	"TBC1D21"	"ENSMUSG00000036244"	"Tbc1d21"	87.2024	87.2024	1	100	87.2024
"68566"	"ENSG00000054611"	"TBC1D22A"	"ENSMUSG00000051864"	"Tbc1d22a"	89.7486	89.9225	1	100	89.83555
"21090"	"ENSG00000065491"	"TBC1D22B"	"ENSMUSG00000042203"	"Tbc1d22b"	98.6139	98.6139	1	75	98.6139
"40880"	"ENSG00000036054"	"TBC1D23"	"ENSMUSG00000022749"	"Tbc1d23"	92.1316	94.152	1	75	93.1418
"6211"	"ENSG00000260272"	"AC093525.2"	"ENSMUSG00000036473"	"Tbc1d24"	82.7128	55.4367	1	100	69.07475
"44634"	"ENSG00000068354"	"TBC1D25"	"ENSMUSG00000039201"	"Tbc1d25"	94.0407	87.1968	1	75	90.61875
"62645"	"ENSG00000167202"	"TBC1D2B"	"ENSMUSG00000037410"	"Tbc1d2b"	88.6812	88.4974	1	0	88.5893
"12740"	"ENSG00000111490"	"TBC1D30"	"ENSMUSG00000052302"	"Tbc1d30"	91.59	90.9922	1	100	91.2911
"31946"	"ENSG00000156787"	"TBC1D31"	"ENSMUSG00000022364"	"Tbc1d31"	78.7054	84.2369	1	100	81.47115
"49019"	"ENSG00000146350"	"TBC1D32"	"ENSMUSG00000038122"	"Tbc1d32"	84.646	82.0988	1	100	83.3724
"50637"	"ENSG00000136111"	"TBC1D4"	"ENSMUSG00000033083"	"Tbc1d4"	85.5932	89.3805	1	100	87.48685
"65303"	"ENSG00000131374"	"TBC1D5"	"ENSMUSG00000023923"	"Tbc1d5"	86.4137	86.6258	1	100	86.51975
"23894"	"ENSG00000145979"	"TBC1D7"	"ENSMUSG00000021368"	"Tbc1d7"	90.785	90.785	1	100	90.785
"45326"	"ENSG00000204634"	"TBC1D8"	"ENSMUSG00000003134"	"Tbc1d8"	90.303	91.9753	1	100	91.13915
"60127"	"ENSG00000133138"	"TBC1D8B"	"ENSMUSG00000042473"	"Tbc1d8b"	90.2679	90.754	1	100	90.51095
"52958"	"ENSG00000109436"	"TBC1D9"	"ENSMUSG00000031709"	"Tbc1d9"	95.8136	95.9652	1	100	95.8894
"60547"	"ENSG00000197226"	"TBC1D9B"	"ENSMUSG00000036644"	"Tbc1d9b"	92.24	91.2906	1	100	91.7653
"35640"	"ENSG00000171530"	"TBCA"	"ENSMUSG00000042043"	"Tbca"	62.7907	75	1	100	68.89535
"69036"	"ENSG00000105254"	"TBCB"	"ENSMUSG00000006095"	"Tbcb"	81.1475	81.1475	1	100	81.1475
"23261"	"ENSG00000124659"	"TBCC"	"ENSMUSG00000036430"	"Tbcc"	76.0116	77.1261	1	100	76.56885
"55694"	"ENSG00000113838"	"TBCCD1"	"ENSMUSG00000004462"	"Tbccd1"	82.4057	83.1522	1	100	82.77895
"54393"	"ENSG00000141556"	"TBCD"	"ENSMUSG00000039230"	"Tbcd"	81.9631	81.689	1	100	81.82605
"5906"	"ENSG00000285053"	"TBCE"	"ENSMUSG00000039233"	"Tbce"	74.3833	74.8092	1	100	74.59625
"49771"	"ENSG00000154114"	"TBCEL"	"ENSMUSG00000037287"	"Tbcel"	97.4057	97.4057	1	100	97.4057
"6123"	"ENSG00000145348"	"TBCK"	"ENSMUSG00000028030"	"Tbck"	95.2968	95.2968	1	100	95.2968
"68919"	"ENSG00000183735"	"TBK1"	"ENSMUSG00000020115"	"Tbk1"	94.1015	94.1015	1	100	94.1015
"50098"	"ENSG00000198933"	"TBKBP1"	"ENSMUSG00000038517"	"Tbkbp1"	93.0081	93.7705	1	100	93.3893
"65078"	"ENSG00000101849"	"TBL1X"	"ENSMUSG00000025246"	"Tbl1x"	85.7886	93.9279	1	0	89.85825
"60824"	"ENSG00000177565"	"TBL1XR1"	"ENSMUSG00000027630"	"Tbl1xr1"	99.0272	99.0272	1	50	99.0272
"22022"	"ENSG00000106638"	"TBL2"	"ENSMUSG00000005374"	"Tbl2"	86.3535	87.3303	1	100	86.8419
"48474"	"ENSG00000183751"	"TBL3"	"ENSMUSG00000040688"	"Tbl3"	87.995	88.764	1	100	88.3795
"61734"	"ENSG00000112592"	"TBP"	"ENSMUSG00000014767"	"Tbp"	90.8555	97.4684	1	75	94.16195
"47902"	"ENSG00000028839"	"TBPL1"	"ENSMUSG00000071359"	"Tbpl1"	100	100	1	75	100
"59010"	"ENSG00000182521"	"TBPL2"	"ENSMUSG00000061809"	"Tbpl2"	62.1333	66.5714	1	0	64.35235
"50030"	"ENSG00000136535"	"TBR1"	"ENSMUSG00000035033"	"Tbr1"	99.2669	99.4126	1	100	99.33975
"42947"	"ENSG00000154144"	"TBRG1"	"ENSMUSG00000011114"	"Tbrg1"	83.9416	84.9754	1	75	84.4585
"56532"	"ENSG00000136270"	"TBRG4"	"ENSMUSG00000000384"	"Tbrg4"	75.5943	75.7143	1	100	75.6543
"17926"	"ENSG00000184058"	"TBX1"	"ENSMUSG00000009097"	"Tbx1"	84.6465	85.8607	1	100	85.2536
"39097"	"ENSG00000092607"	"TBX15"	"ENSMUSG00000027868"	"Tbx15"	98.6711	98.6711	1	100	98.6711
"35058"	"ENSG00000112837"	"TBX18"	"ENSMUSG00000032419"	"Tbx18"	94.3987	93.4747	1	100	93.9367
"12825"	"ENSG00000143178"	"TBX19"	"ENSMUSG00000026572"	"Tbx19"	91.9643	92.3767	1	100	92.1705
"22728"	"ENSG00000121068"	"TBX2"	"ENSMUSG00000000093"	"Tbx2"	94.382	94.5148	1	100	94.4484
"58850"	"ENSG00000164532"	"TBX20"	"ENSMUSG00000031965"	"Tbx20"	97.3154	97.7528	1	100	97.5341
"50174"	"ENSG00000073861"	"TBX21"	"ENSMUSG00000001444"	"Tbx21"	86.9159	87.7358	1	100	87.32585
"66504"	"ENSG00000122145"	"TBX22"	"ENSMUSG00000031241"	"Tbx22"	72.5	70.9981	1	100	71.74905
"59219"	"ENSG00000135111"	"TBX3"	"ENSMUSG00000018604"	"Tbx3"	93.9435	94.197	1	100	94.07025
"28340"	"ENSG00000121075"	"TBX4"	"ENSMUSG00000000094"	"Tbx4"	93.2234	92.2101	1	100	92.71675
"58564"	"ENSG00000089225"	"TBX5"	"ENSMUSG00000018263"	"Tbx5"	96.139	96.139	1	100	96.139
"8540"	"ENSG00000149922"	"TBX6"	"ENSMUSG00000030699"	"Tbx6"	87.6147	87.6147	1	100	87.6147
"23194"	"ENSG00000006638"	"TBXA2R"	"ENSMUSG00000034881"	"Tbxa2r"	63.6364	75.9531	1	100	69.79475
"48575"	"ENSG00000059377"	"TBXAS1"	"ENSMUSG00000029925"	"Tbxas1"	74.6552	81.2383	1	100	77.94675
"28072"	"ENSG00000165929"	"TC2N"	"ENSMUSG00000021187"	"Tc2n"	86.3265	86.5031	1	100	86.4148
"40679"	"ENSG00000198420"	"TCAF1"	"ENSMUSG00000036667"	"Tcaf1"	90.228	90.1301	1	75	90.17905
"39620"	"ENSG00000170379"	"TCAF2"	"ENSMUSG00000029851"	"Tcaf2"	74.864	74.864	1	25	74.864
"44990"	"ENSG00000179152"	"TCAIM"	"ENSMUSG00000046603"	"Tcaim"	82.4597	80.3536	1	100	81.40665
"19712"	"ENSG00000173991"	"TCAP"	"ENSMUSG00000007877"	"Tcap"	90.4192	90.4192	1	100	90.4192
"50091"	"ENSG00000187735"	"TCEA1"	"ENSMUSG00000033813"	"Tcea1"	90.3654	87.1795	1	100	88.77245
"44289"	"ENSG00000171703"	"TCEA2"	"ENSMUSG00000059540"	"Tcea2"	88.2943	88.2943	1	100	88.2943
"38524"	"ENSG00000204219"	"TCEA3"	"ENSMUSG00000001604"	"Tcea3"	90.5172	90.7781	1	100	90.64765
"53500"	"ENSG00000172465"	"TCEAL1"	"ENSMUSG00000049536"	"Tceal1"	84.2767	81.2121	1	75	82.7444
"53520"	"ENSG00000196507"	"TCEAL3"	"ENSMUSG00000044550"	"Tceal3"	74	74	1	25	74
"43287"	"ENSG00000204071"	"TCEAL6"	"ENSMUSG00000031409"	"Tceal6"	68.306	62.5	1	50	65.403
"53197"	"ENSG00000182916"	"TCEAL7"	"ENSMUSG00000079428"	"Tceal7"	74	75.5102	1	75	74.7551
"47027"	"ENSG00000180964"	"TCEAL8"	"ENSMUSG00000051579"	"Tceal8"	72.6496	72.6496	1	75	72.6496
"53220"	"ENSG00000185222"	"TCEAL9"	"ENSMUSG00000042712"	"Tceal9"	74.0385	74.0385	1	75	74.0385
"17303"	"ENSG00000176896"	"TCEANC"	"ENSMUSG00000051224"	"Tceanc"	63.5171	67.4095	1	75	65.4633
"26373"	"ENSG00000116205"	"TCEANC2"	"ENSMUSG00000028619"	"Tceanc2"	90.8654	91.3043	1	75	91.08485
"14532"	"ENSG00000113649"	"TCERG1"	"ENSMUSG00000024498"	"Tcerg1"	97.2678	97.0909	1	100	97.17935
"47330"	"ENSG00000176769"	"TCERG1L"	"ENSMUSG00000091002"	"Tcerg1l"	78.3276	77.7966	1	100	78.0621
"37357"	"ENSG00000140262"	"TCF12"	"ENSMUSG00000032228"	"Tcf12"	95.6091	95.6091	1	100	95.6091
"32002"	"ENSG00000125878"	"TCF15"	"ENSMUSG00000068079"	"Tcf15"	91.4573	93.3333	1	75	92.3953
"19973"	"ENSG00000137310"	"TCF19"	"ENSMUSG00000050410"	"Tcf19"	60.2899	79.0875	1	75	69.6887
"37050"	"ENSG00000100207"	"TCF20"	"ENSMUSG00000041852"	"Tcf20"	92.551	91.2934	1	100	91.9222
"44272"	"ENSG00000118526"	"TCF21"	"ENSMUSG00000045680"	"Tcf21"	96.0894	96.0894	1	100	96.0894
"46531"	"ENSG00000163792"	"TCF23"	"ENSMUSG00000006642"	"Tcf23"	75.7009	77.512	1	100	76.60645
"33606"	"ENSG00000261787"	"TCF24"	"ENSMUSG00000099032"	"Tcf24"	80.8383	81.3253	1	100	81.0818
"54501"	"ENSG00000141002"	"TCF25"	"ENSMUSG00000001472"	"Tcf25"	89.7929	89.7929	1	100	89.7929
"19417"	"ENSG00000071564"	"TCF3"	"ENSMUSG00000020167"	"Tcf3"	81.9572	82.0827	1	75	82.01995
"29206"	"ENSG00000196628"	"TCF4"	"ENSMUSG00000053477"	"Tcf4"	84.9935	98.0597	1	50	91.5266
"65151"	"ENSG00000081059"	"TCF7"	"ENSMUSG00000000782"	"Tcf7"	67.4479	85.4785	1	100	76.4632
"35528"	"ENSG00000152284"	"TCF7L1"	"ENSMUSG00000055799"	"Tcf7l1"	94.7279	92.9883	1	100	93.8581
"42996"	"ENSG00000148737"	"TCF7L2"	"ENSMUSG00000024985"	"Tcf7l2"	91.6944	92.3077	1	100	92.00105
"19307"	"ENSG00000101190"	"TCFL5"	"ENSMUSG00000038932"	"Tcfl5"	85.2	87.1166	1	100	86.1583
"38868"	"ENSG00000159450"	"TCHH"	"ENSMUSG00000052415"	"Tchh"	35.5636	43.2145	0	100	39.38905
"38863"	"ENSG00000182898"	"TCHHL1"	"ENSMUSG00000027908"	"Tchhl1"	34.7345	49.2163	0	100	41.9754
"48013"	"ENSG00000176907"	"TCIM"	"ENSMUSG00000056313"	"Tcim"	91.5094	91.5094	1	100	91.5094
"54916"	"ENSG00000110719"	"TCIRG1"	"ENSMUSG00000001750"	"Tcirg1"	84.0964	83.693	1	100	83.8947
"58934"	"ENSG00000100721"	"AL139020.1"	"ENSMUSG00000041359"	"Tcl1"	46.4912	27.4611	0	100	36.97615
"53166"	"ENSG00000185339"	"TCN2"	"ENSMUSG00000020432"	"Tcn2"	73.5363	73.0233	1	100	73.2798
"27410"	"ENSG00000070814"	"TCOF1"	"ENSMUSG00000024613"	"Tcof1"	52.0161	57.0796	1	100	54.54785
"40369"	"ENSG00000120438"	"TCP1"	"ENSMUSG00000068039"	"Tcp1"	96.4029	96.4029	1	100	96.4029
"58069"	"ENSG00000124678"	"TCP11"	"ENSMUSG00000062859"	"Tcp11"	68.9922	62.7866	1	100	65.8894
"62696"	"ENSG00000176148"	"TCP11L1"	"ENSMUSG00000027175"	"Tcp11l1"	85.2652	85.2652	1	100	85.2652
"68260"	"ENSG00000166046"	"TCP11L2"	"ENSMUSG00000020034"	"Tcp11l2"	78.6127	78.9168	1	100	78.76475
"43973"	"ENSG00000215029"	"TCP11X2"	"ENSMUSG00000058252"	"Tcp11x2"	68.5504	55.4672	1	50	62.0088
"24955"	"ENSG00000233306"	"TRGV2"	"ENSMUSG00000076745"	"Tcrg-V4"	19.4915	16.5468	0	75	18.01915
"24960"	"ENSG00000211698"	"TRGV4"	"ENSMUSG00000076744"	"Tcrg-V7"	47.4576	48.2759	0	75	47.86675
"19268"	"ENSG00000145022"	"TCTA"	"ENSMUSG00000039461"	"Tcta"	92.233	77.8689	1	100	85.05095
"54421"	"ENSG00000146221"	"TCTE1"	"ENSMUSG00000023949"	"Tcte1"	76.0479	76.506	1	75	76.27695
"56542"	"ENSG00000184786"	"TCTE3"	"ENSMUSG00000079707"	"Tcte3"	78.7879	81.6754	1	75	80.23165
"58535"	"ENSG00000152760"	"TCTEX1D1"	"ENSMUSG00000028523"	"Tctex1d1"	61.4525	63.5838	1	100	62.51815
"49493"	"ENSG00000213123"	"TCTEX1D2"	"ENSMUSG00000014075"	"Tctex1d2"	82.3944	81.25	1	75	81.8222
"22059"	"ENSG00000188396"	"TCTEX1D4"	"ENSMUSG00000047671"	"Tctex1d4"	69.6833	70.3196	1	100	70.00145
